ID,Municipios_ID,Mes,Promedio_Radiacion
1118,50400,January,4.51
1119,50450,January,5.38
1120,50568,January,5.513333333
1121,50573,January,5.513333333
1122,50577,January,5.083333333
1123,19110,February,4.143333333
1124,19130,February,4.133333333
1125,19137,February,4.133333333
1126,19142,February,4.143333333
1127,19212,February,4.143333333
1128,19256,February,4.133333333
1129,19290,February,4.03
1130,19300,February,4.143333333
1131,19318,February,4.066666666
1132,19355,February,4.133333333
1133,19364,February,4.133333333
1134,19392,February,4.133333333
1135,19397,February,4.133333333
1136,19418,February,4.066666666
1137,19450,February,4.03
1138,19455,February,4.143333333
1139,19473,February,4.133333333
1140,19513,February,4.143333333
1141,19517,February,4.26
1142,19532,February,4.133333333
1143,19533,February,3.74
1144,19548,February,4.133333333
1145,19573,February,4.143333333
1146,19585,February,4.133333333
1147,19622,February,4.133333333
1148,19693,February,3.74
1149,19698,February,4.143333333
1150,19701,February,3.74
1151,19743,February,4.133333333
1152,19760,February,4.133333333
1153,19780,February,4.133333333
1154,19785,February,4.133333333
1155,19807,February,4.133333333
1156,19809,February,4.066666666
1157,19821,February,4.133333333
1158,19824,February,4.133333333
1159,19845,February,4.143333333
1160,20001,February,6
1161,20011,February,5.223333333
1162,20013,February,6
1163,20032,February,5.933333333
1164,20045,February,5.933333333
1165,20060,February,5.933333333
1166,20175,February,5.933333333
1167,20178,February,5.933333333
1168,20228,February,5.933333333
1169,20238,February,6
1170,20250,February,5.933333333
1171,20295,February,5.223333333
1172,20310,February,5.223333333
1173,20383,February,5.223333333
1174,20400,February,5.933333333
1175,20443,February,6
1176,20517,February,5.223333333
1177,20550,February,5.223333333
1178,20570,February,6
1179,20614,February,5.223333333
1180,20621,February,6
1181,20710,February,5.553333333
1182,20750,February,6
1183,20770,February,5.553333333
1184,20787,February,5.223333333
1185,23001,February,5.566666666
1186,23068,February,5.566666666
1187,23079,February,5.566666666
1188,23090,February,5.43
1189,23162,February,5.566666666
1190,23168,February,5.986666666
1191,23182,February,5.986666666
1192,23189,February,5.566666666
1193,23300,February,5.986666666
1194,23350,February,5.566666666
1195,23417,February,5.986666666
1196,23419,February,5.43
1197,23464,February,5.986666666
1198,23466,February,4.72
1199,23500,February,5.973333333
1200,23555,February,5.566666666
1201,23570,February,5.566666666
1202,23574,February,5.973333333
1203,23580,February,4.72
1204,23586,February,5.986666666
1205,23660,February,5.566666666
1206,23670,February,5.986666666
1207,23672,February,5.986666666
1208,23675,February,5.986666666
1209,23678,February,5.566666666
1210,23682,February,4.72
1211,23686,February,5.566666666
1212,23807,February,5.43
1213,23815,February,5.986666666
1214,23855,February,5.43
1215,25001,February,4.703333333
1216,25019,February,4.703333333
1217,25035,February,4.703333333
1218,25040,February,4.703333333
1219,25053,February,4.703333333
1220,25086,February,4.703333333
1221,25095,February,4.703333333
1222,25099,February,4.703333333
1223,25120,February,4.286666666
1224,25123,February,4.703333333
1225,25126,February,4.703333333
1226,25148,February,4.88
1227,25151,February,4.453333333
1228,25154,February,4.806666666
1229,25168,February,4.703333333
1230,25175,February,4.703333333
1231,25178,February,4.703333333
1232,25181,February,4.453333333
1233,25183,February,4.806666666
1234,25200,February,4.806666666
1235,25214,February,4.703333333
1236,25224,February,4.806666666
1237,25245,February,4.703333333
1238,25258,February,4.88
1239,25260,February,4.703333333
1240,25269,February,4.703333333
1241,25279,February,4.453333333
1242,25281,February,4.453333333
1243,25286,February,4.703333333
1244,25288,February,4.806666666
1245,25290,February,4.703333333
1246,25293,February,4.453333333
1247,25295,February,4.453333333
1248,25297,February,4.453333333
1249,25299,February,4.453333333
1250,25307,February,4.703333333
1251,25312,February,4.703333333
1252,25317,February,4.806666666
1253,25320,February,4.88
1254,25322,February,4.453333333
1255,25324,February,4.703333333
1256,25326,February,4.453333333
1257,25328,February,4.703333333
1258,25335,February,4.453333333
1259,25339,February,4.703333333
1260,25368,February,4.703333333
1261,25372,February,4.453333333
1262,25377,February,4.453333333
1263,25386,February,4.703333333
1264,25394,February,4.88
1265,25398,February,4.88
1266,25402,February,4.703333333
1267,25407,February,4.806666666
1268,25426,February,4.806666666
1269,25430,February,4.703333333
1270,25436,February,4.806666666
1271,25438,February,4.453333333
1272,25473,February,4.703333333
1273,25483,February,4.703333333
1274,25486,February,4.806666666
1275,25488,February,4.703333333
1276,25489,February,4.88
1277,25491,February,4.88
1278,25506,February,4.703333333
1279,25513,February,4.88
1280,25518,February,4.88
1281,25524,February,4.703333333
1282,25530,February,4.453333333
1283,25535,February,4.703333333
1284,25572,February,4.88
1285,25580,February,4.703333333
1286,25592,February,4.88
1287,25594,February,4.453333333
1288,25596,February,4.703333333
1289,25599,February,4.703333333
1290,25612,February,4.703333333
1291,25645,February,4.703333333
1292,25649,February,4.703333333
1293,25653,February,4.88
1294,25658,February,4.703333333
1295,25662,February,4.703333333
1296,25718,February,4.703333333
1297,25736,February,4.806666666
1298,25740,February,4.703333333
1299,25743,February,4.703333333
1300,25745,February,4.806666666
1301,25754,February,4.703333333
1302,25758,February,4.453333333
1303,25769,February,4.703333333
1304,25772,February,4.806666666
1305,25777,February,4.88
1306,25779,February,4.806666666
1307,25781,February,4.806666666
1308,25785,February,4.703333333
1309,25793,February,4.806666666
1310,25797,February,4.703333333
1311,25799,February,4.703333333
1312,25805,February,4.703333333
1313,25807,February,4.806666666
1314,25815,February,4.703333333
1315,25817,February,4.453333333
1316,25823,February,4.88
1317,25839,February,4.453333333
1318,25841,February,4.453333333
1319,25843,February,4.806666666
1320,25845,February,4.703333333
1321,25851,February,4.88
1322,25862,February,4.88
1323,25867,February,4.703333333
1324,25871,February,4.88
1325,25873,February,4.806666666
1326,25875,February,4.88
1327,25878,February,4.703333333
1328,25885,February,4.88
1329,25898,February,4.703333333
1330,25899,February,4.806666666
1331,27001,February,3.756666666
1332,27006,February,5.236666666
1333,27025,February,3.756666666
1334,27050,February,3.756666666
1335,27073,February,3.756666666
1336,27075,February,4.786666666
1337,27077,February,3.983333333
1338,27099,February,3.98
1339,27135,February,3.756666666
1340,27150,February,4.62
1341,27160,February,3.756666666
1342,27205,February,3.756666666
1343,27245,February,3.756666666
1344,27250,February,3.983333333
1345,27361,February,3.756666666
1346,27372,February,5.05
1347,27413,February,3.756666666
1348,27425,February,3.756666666
1349,27430,February,3.756666666
1350,27450,February,3.756666666
1351,27491,February,3.89
1352,27493,February,4.62
1353,27495,February,4.346666666
1354,27580,February,3.756666666
1355,27600,February,3.756666666
1356,27615,February,5.05
1357,27660,February,3.89
1358,27745,February,3.89
1359,27787,February,3.756666666
1360,27800,February,5.236666666
1361,27810,February,3.756666666
1362,41001,February,4.26
1363,41006,February,4.586666666
1364,41013,February,4.26
1365,41016,February,4.516666666
1366,41020,February,4.26
1367,41026,February,4.26
1368,41078,February,4.516666666
1369,41132,February,4.26
1370,41206,February,4.286666666
1371,41244,February,4.26
1372,41298,February,4.26
1373,41306,February,4.26
1374,41319,February,4.26
1375,41349,February,4.26
1376,41357,February,4.26
1377,41359,February,3.74
1378,41378,February,4.26
1379,41396,February,4.26
1380,41483,February,4.26
1381,41503,February,4.26
1382,41518,February,4.26
1383,41524,February,4.26
1384,41530,February,3.74
1385,41548,February,4.26
1386,41551,February,3.74
1387,41615,February,4.26
1388,41660,February,3.74
1389,41668,February,3.74
1390,41676,February,4.26
1391,41770,February,4.586666666
1392,41791,February,4.26
1393,41797,February,4.26
1394,41799,February,4.516666666
1395,41801,February,4.26
1396,41807,February,4.586666666
1397,41872,February,4.516666666
1398,41885,February,4.26
1399,44001,February,5.933333333
1400,44035,February,5.933333333
1401,44078,February,5.356666666
1402,44090,February,5.926666666
1403,44098,February,5.356666666
1404,44110,February,5.356666666
1405,44279,February,5.356666666
1406,44378,February,5.933333333
1407,44420,February,6
1408,44430,February,5.933333333
1409,44560,February,5.933333333
1410,44650,February,6
1411,44847,February,5.933333333
1412,44855,February,6
1413,44874,February,5.356666666
1414,47001,February,6.376666666
1415,47030,February,6.34
1416,47053,February,6.34
1417,47058,February,6.11
1418,47161,February,6.34
1419,47170,February,6.34
1420,47189,February,6.376666666
1421,47205,February,6.34
1422,47245,February,5.933333333
1423,47258,February,6.34
1424,47268,February,6.34
1425,47288,February,6.34
1426,47318,February,6.11
1427,47460,February,6.11
1428,47541,February,6.34
1429,47545,February,6.11
1430,47551,February,6.34
1431,47555,February,6.11
1432,47570,February,6.34
1433,47605,February,6.34
1434,47660,February,6.34
1435,47675,February,6.34
1436,47692,February,6.11
1437,47703,February,6.11
1438,47707,February,6.11
1439,47720,February,6.11
1440,47745,February,6.34
1441,47798,February,6.11
1442,47960,February,6.34
1443,47980,February,6.34
1444,50001,February,4.453333333
1445,50006,February,4.846666666
1446,50110,February,5.41
1447,50124,February,5.41
1448,50150,February,4.846666666
1449,50223,February,4.846666666
1450,50226,February,4.453333333
1451,50245,February,4.453333333
1452,50251,February,4.846666666
1453,50270,February,4.846666666
1454,50287,February,4.846666666
1455,50313,February,4.846666666
1456,50318,February,4.846666666
1457,50325,February,5.153333333
1458,50330,February,4.286666666
1459,50350,February,5.153333333
1460,50370,February,4.286666666
1461,50400,February,4.286666666
1462,50450,February,5.153333333
1463,50568,February,5.41
1464,50573,February,5.41
1465,50577,February,4.846666666
1466,50590,February,5.153333333
1467,50606,February,4.453333333
1468,50680,February,4.846666666
1469,50683,February,4.846666666
1470,50686,February,4.453333333
1471,50689,February,4.846666666
1472,50711,February,4.846666666
1473,52001,February,4.03
1474,52019,February,4.03
1475,52022,February,3.506666666
1476,52036,February,4.03
1477,52051,February,4.03
1478,52079,February,4.22
1479,52083,February,4.03
1480,52110,February,4.03
1481,52203,February,4.03
1482,52207,February,4.03
1483,52210,February,3.506666666
1484,52215,February,3.506666666
1485,52224,February,3.506666666
1486,52227,February,3.506666666
1487,52233,February,4.03
1488,52240,February,4.03
1489,52250,February,4.46
1490,52254,February,4.03
1491,52256,February,4.03
1492,52258,February,4.03
1493,52260,February,4.03
1494,52287,February,4.03
1495,52317,February,3.506666666
1496,52320,February,4.03
1497,52323,February,3.506666666
1498,52352,February,3.506666666
1499,52354,February,4.03
1500,52356,February,3.506666666
1501,52378,February,3.74
1502,52381,February,4.03
1503,52385,February,4.03
1504,52390,February,4.46
1505,52399,February,4.03
1506,52405,February,4.03
1507,52411,February,4.03
1508,52418,February,4.03
1509,52427,February,4.22
1510,52435,February,4.03
1511,52473,February,4.46
1512,52480,February,4.03
1513,52490,February,4.46
1514,52506,February,4.03
1515,52520,February,4.46
1516,52540,February,4.03
1517,52560,February,3.506666666
1518,52565,February,4.03
1519,52573,February,3.506666666
1520,52585,February,3.506666666
1521,52612,February,4.03
1522,52621,February,4.22
1523,52678,February,4.03
1524,52683,February,4.03
1525,52685,February,4.03
1526,52687,February,4.03
1527,52693,February,4.03
1528,52694,February,4.03
1529,52696,February,4.066666666
1530,52699,February,4.03
1531,52720,February,4.03
1532,52786,February,4.03
1533,52788,February,4.03
1534,52835,February,4.22
1535,52838,February,4.03
1536,52885,February,4.03
1537,54001,February,4.07
1538,54003,February,5.223333333
1539,54051,February,4.07
1540,54099,February,4.07
1541,54109,February,4.49
1542,54125,February,4.07
1543,54128,February,5.553333333
1544,54172,February,4.07
1545,54174,February,4.07
1546,54206,February,5.223333333
1547,54223,February,4.07
1548,54239,February,4.07
1549,54245,February,5.223333333
1550,54250,February,5.223333333
1551,54261,February,4.07
1552,54313,February,4.07
1553,54344,February,5.223333333
1554,54347,February,4.07
1555,54377,February,4.07
1556,54385,February,5.553333333
1557,54398,February,5.223333333
1558,54405,February,4.07
1559,54418,February,4.07
1560,54480,February,4.07
1561,54498,February,5.223333333
1562,54518,February,4.07
1563,54520,February,4.07
1564,54553,February,4.49
1565,54599,February,4.07
1566,54660,February,4.07
1567,54670,February,5.223333333
1568,54673,February,4.07
1569,54680,February,4.07
1570,54720,February,4.49
1571,54743,February,4.07
1572,54800,February,5.223333333
1573,54810,February,4.49
1574,54820,February,4.07
1575,54871,February,4.07
1576,54874,February,4.07
1577,63001,February,4.393333333
1578,63111,February,4.393333333
1579,63130,February,4.393333333
1580,63190,February,4.393333333
1581,63212,February,4.393333333
1582,63272,February,4.393333333
1583,63302,February,4.393333333
1584,63401,February,4.393333333
1585,63470,February,4.393333333
1586,63548,February,4.393333333
1587,63594,February,4.393333333
1588,63690,February,4.393333333
1589,66001,February,4.393333333
1590,66045,February,4.49
1591,66075,February,4.393333333
1592,66088,February,4.49
1593,66170,February,4.393333333
1594,66318,February,4.49
1595,66383,February,3.756666666
1596,66400,February,4.393333333
1597,66440,February,4.393333333
1598,66456,February,4.49
1599,66572,February,3.756666666
1600,66594,February,4.49
1601,66682,February,4.393333333
1602,66687,February,4.49
1603,68001,February,5.553333333
1604,68013,February,5.28
1605,68020,February,4.806666666
1606,68051,February,5.28
1607,68077,February,4.806666666
1608,68079,February,5.28
1609,68081,February,5.553333333
1610,68092,February,5.28
