Departamento_ID;Mes;Facturación total ($);Facturación por consumo ($);Consumo total (kWh);Numero de subsidios;Subsidios ($);Contribuciones ($);Promedio de ($/susc);Promedio de ($/susc);Promedio de Consumo (kWh/susc);Valor Facturado por ($/kWh);Valor FOES ($/kwh);Total
25;1/12/2036;262,458,043,560  ;318,326,510,202 ;465,739,661;3,289,337;62,707,474,315 ; 5,438,070,428;79,791;96,775;141.6;683.5;649,399,304,895  ;
25;1/01/2037;251,261,546,094  ;306,685,646,445 ;440,760,090;3,291,790;61,943,106,596 ; 5,292,357,510;76,33;93,167;133.9;695.8;625,626,878,852  ;
25;1/02/2037;247,348,616,533  ;303,528,496,655 ;427,931,096;3,303,475;62,452,678,839 ; 5,137,204,227;74,875;91,882;129.5;709.3;618,898,398,422  ;
25;1/03/2037;268,011,157,447  ;325,620,040,092 ;454,898,450;3,307,485;64,438,387,607 ; 5,659,391,671;81,032;98,449;137.5;715.8;664,187,363,087  ;
25;1/04/2037;266,428,658,767  ;323,762,741,754 ;451,711,073;3,320,920;64,237,143,908 ; 5,773,490,584;80,227;97,492;136.0;716.7;660,657,245,579  ;
25;1/05/2037;276,034,776,528  ;333,938,762,364 ;466,001,213;3,320,451;64,855,660,511 ; 5,803,425,094;83,132;100,57;140.3;716.6;681,102,130,721  ;
25;1/06/2037;204,666,272,622  ;248,459,055,685 ;464,284,320;3,157,867;48,071,468,063 ; 4,164,336,386;64,812;78,679;147.0;535.1;505,828,719,117  ;
25;1/07/2037;181,229,237,203  ;223,098,231,170 ;414,416,222;3,164,302;45,756,245,346 ; 3,768,434,853;57,273;70,505;131.0;538.3;454,269,857,544  ;
25;1/08/2037;197,829,690,542  ;242,611,773,795 ;436,399,004;3,180,832;49,082,144,822 ; 4,246,509,571;62,194;76,273;137.2;555.9;494,209,837,728  ;
25;1/09/2037;216,658,175,614  ;263,573,670,707 ;468,280,839;3,183,973;51,536,845,542 ; 4,482,390,708;68,046;82,781;147.1;562.9;536,722,698,922  ;
25;1/10/2037;196,882,637,888  ;241,930,903,712 ;427,153,040;3,128,414;49,091,532,535 ; 4,091,119,604;62,934;77,333;136.5;566.4;492,426,616,164  ;
25;1/11/2037;209,549,725,692  ;255,997,572,125 ;450,422,522;3,196,210;51,199,441,072 ; 4,391,728,229;65,562;80,094;140.9;568.3;521,592,232,216  ;
25;1/12/2037;209,349,243,984  ;256,677,941,610 ;449,014,228;3,211,186;51,691,788,114 ; 4,247,091,081;65,194;79,932;139.8;571.6;522,418,436,042  ;
25;1/01/2038;210,616,330,878  ;257,836,458,938 ;448,790,968;3,211,752;51,682,646,441 ; 4,361,688,910;65,577;80,279;139.7;574.5;524,949,274,458  ;
25;1/02/2038;205,899,476,570  ;253,015,709,210 ;437,833,499;3,226,229;51,616,223,224 ; 4,259,994,266;63,82;78,425;135.7;577.9;515,232,605,958  ;
25;1/03/2038;218,832,990,782  ;266,636,341,031 ;458,347,241;3,226,788;52,762,865,886 ; 4,512,517,843;67,818;82,632;142.0;581.7;543,206,440,745  ;
25;1/04/2038;217,532,349,418  ;265,838,412,519 ;449,178,324;3,237,485;53,421,891,194 ; 4,628,307,060;67,192;82,113;138.7;591.8;541,873,526,036  ;
25;1/05/2038;229,533,477,931  ;278,981,364,174 ;462,485,342;3,240,416;54,943,383,709 ; 4,748,745,141;70,835;86,094;142.7;603.2;568,672,854,389  ;
13;1/06/2038;20,435,550  ;34,457,583 ;30,299;170;16,047,664 ;0;120,209;202,692;178.2;1,137.3;1,758,828.00;73,054,311  
13;1/07/2038;17,634,820  ;29,609,956 ;25,404;166;14,024,775 ;0;106,234;178,373;153.0;1,165.6;1,208,314.00;62,789,362  
13;1/08/2038;23,201,442  ;34,437,095 ;29,562;166;15,424,831 ;0;139,768;207,452;178.1;1,164.9;2,218.00;73,443,878  
13;1/09/2038;21,887,593  ;35,786,267 ;29,544;162;16,174,228 ;0;135,109;220,903;182.4;1,211.3;1,659,910.00;75,895,110  
13;1/10/2038;20,661,390  ;31,622,576 ;26,98;161;14,434,194 ;0;128,332;196,414;167.6;1,172.1;8,541.00;67,079,928  
13;1/11/2038;22,608,148  ;35,418,042 ;29,874;161;15,210,631 ;0;140,423;219,988;185.6;1,185.6;1,478,717.00;75,107,356  
13;1/12/2038;23,773,925  ;37,005,769 ;31,841;163;15,672,938 ;0;145,852;227,029;195.3;1,162.2;1,623,788.00;78,482,664  
13;1/01/2039;116,444,822  ;176,999,594 ;237,971;1,415;79,685,695 ;220,927;82,293;125,088;168.2;743.8;625,491.00;374,424,209  
13;1/02/2039;133,254,885  ;199,222,080 ;243,069;1,457;79,153,293 ;290,814;91,458;136,734;166.8;819.6;0.00;412,394,778  
13;1/03/2039;154,056,738  ;220,200,485 ;270,37;1,604;87,726,224 ;350,305;96,045;137,282;168.6;814.4;0.00;462,840,037  
13;1/04/2039;174,597,761  ;265,003,549 ;322,967;1,707;103,918,249 ;255,685;102,283;155,245;189.2;820.5;0.00;544,358,457  
13;1/05/2039;179,588,435  ;277,925,361 ;319,147;1,669;100,111,134 ;461,413;107,602;166,522;191.2;870.8;6,320,718.00;565,003,065  
13;1/06/2039;195,672,580  ;295,789,500 ;324,831;1,691;105,715,400 ;324,726;115,714;174,92;192.1;910.6;242,595.00;598,363,061  
13;1/07/2039;193,287,145  ;318,027,654 ;345,764;1,733;110,681,775 ;303,516;111,533;183,513;199.5;919.8;15,659,277.00;638,603,030  
13;1/08/2039;205,761,013  ;327,737,458 ;354,857;1,705;114,854,667 ;371,931;120,681;192,221;208.1;923.6;10,404,996.00;659,800,662  
13;1/09/2039;153,723,618  ;246,699,640 ;267,013;1,367;89,806,414 ;330,22;112,453;180,468;195.3;923.9;10,498,451.00;501,620,764  
13;1/10/2039;156,927,706  ;248,458,598 ;267,075;1,371;90,572,165 ;304,436;114,462;181,224;194.8;930.3;8,709,299.00;505,537,463  
13;1/11/2039;176,967,400  ;285,688,793 ;255,781;1,337;105,761,457 ;371,043;132,362;213,679;191.3;1,116.9;7,590,579.00;576,983,740  
13;1/12/2039;22,489,646  ;36,592,992 ;32,371;169;17,255,044 ;0;133,075;216,527;191.5;1,130.4;894,658.00;77,615,804  
13;1/01/2040;10,480,743  ;22,956,400 ;32,475;176;10,703,002 ;0;59,55;130,434;184.5;706.9;1,772,655.00;46,136,327  
13;1/02/2040;10,615,210  ;19,960,773 ;28,047;179;9,319,407 ;0;59,303;111,513;156.7;711.7;56,234.00;40,151,535  
13;1/03/2040;10,573,660  ;22,383,791 ;30,895;181;10,412,074 ;0;58,418;123,667;170.7;724.5;1,258,818.00;44,842,401  
13;1/04/2040;8,004,860  ;18,653,532 ;25,642;181;9,169,451 ;0;44,226;103,058;141.7;727.5;1,512,146.00;37,513,966  
13;1/05/2040;10,120,940  ;21,730,432 ;28,613;179;10,239,479 ;0;56,542;121,399;159.8;759.5;1,402,878.00;43,701,382  
13;1/06/2040;10,833,798  ;25,859,523 ;32,113;178;11,852,466 ;0;60,864;145,278;180.4;805.3;1,559,742.00;50,344,949  
13;1/07/2040;12,391,051  ;25,141,407 ;32,865;183;11,959,055 ;0;67,711;137,385;179.6;765.0;1,622,208.00;51,352,810  
13;1/08/2040;15,784,776  ;28,578,514 ;33,439;177;12,794,728 ;0;89,18;161,461;188.9;854.6;0.00;57,443,319  
13;1/09/2040;43,600,262  ;61,295,756 ;70,648;428;23,525,153 ;81,269;101,87;143,214;165.1;867.6;0.00;128,819,634  
13;1/10/2040;96,584,514  ;159,839,052 ;183,193;1,054;53,549,638 ;150,955;91,636;151,65;173.8;872.5;5,075,628.00;315,628,367  
13;1/11/2040;124,344,415  ;185,334,388 ;224,551;1,294;63,163,709 ;185,809;96,093;143,226;173.5;825.4;62,147.00;373,556,632  
13;1/12/2040;8,301,291  ;17,379,903 ;31,385;172;7,680,199 ;0;48,263;101,046;182.5;553.8;0.00;33,542,996  
13;1/01/2041;6,968,102  ;21,791,673 ;27,306;169;8,647,472 ;0;41,231;128,945;161.6;798.1;0.00;37,605,859  
13;1/02/2041;7,641,529  ;22,836,065 ;26,066;169;8,496,277 ;0;45,216;135,125;154.2;876.1;0.00;39,181,478  
13;1/03/2041;6,112,585  ;17,214,665 ;29,13;169;8,212,373 ;0;36,169;101,862;172.4;591.0;0.00;31,707,717  
13;1/04/2041;7,172,487  ;16,566,560 ;27,767;170;7,788,745 ;0;42,191;97,45;163.3;596.6;0.00;31,696,131  
13;1/05/2041;6,610,080  ;15,299,226 ;27,233;172;7,234,612 ;0;38,431;88,949;158.3;561.8;1,487,639.00;30,787,063  
13;1/06/2041;5,932,940  ;14,310,435 ;25,121;173;6,971,888 ;0;34,294;82,719;145.2;569.7;1,438,651.00;28,796,938  
13;1/07/2041;7,405,140  ;16,861,940 ;29,6;171;7,962,742 ;0;43,305;98,608;173.1;569.7;1,526,997.00;33,929,247  
13;1/08/2041;7,061,670  ;16,520,271 ;27,912;165;7,734,973 ;0;42,798;100,123;169.2;591.9;1,755,188.00;33,243,862  
13;1/09/2041;7,920,170  ;18,494,806 ;30,702;171;8,482,903 ;0;46,317;108,157;179.5;602.4;1,975,344.00;37,059,352  
13;1/10/2041;8,879,250  ;18,506,593 ;30,05;168;8,076,147 ;0;52,853;110,158;178.9;615.9;1,581,066.00;37,237,081  
13;1/11/2041;5,857,100  ;18,040,387 ;29,204;172;8,319,840 ;0;34,053;104,886;169.8;617.7;3,815,059.00;36,201,489  
15;1/12/2041;36,505,281,342  ;49,252,041,818 ;56,351,551;488,766;18,279,772,601 ; 138,208,120;74,689;100,768;115.3;874.0;180,291,510.00;104,412,612,155  
15;1/01/2042;20,528,026,683  ;25,915,290,875 ;28,467,065;296,114;7,809,280,793 ; 124,685,228;69,325;87,518;96.1;910.4;0.00;54,406,204,608  
15;1/02/2042;19,103,390,249  ;23,910,978,460 ;26,452,281;296,643;7,371,208,453 ; 114,232,914;64,399;80,605;89.2;903.9;15,133,154.00;50,541,838,152  
15;1/03/2042;39,037,838,955  ;51,692,551,218 ;56,458,524;493,289;19,147,502,051 ; 153,227,135;79,138;104,792;114.5;915.6;73,586,368.00;110,161,842,501  
15;1/04/2042;20,002,614,961  ;25,123,256,597 ;26,762,583;298,284;7,737,202,573 ; 123,328,182;67,059;84,226;89.7;938.7;0.00;53,013,615,494  
15;1/05/2042;21,481,370,790  ;26,769,184,293 ;27,829,478;298,787;8,132,032,451 ; 130,665,387;71,895;89,593;93.1;961.9;12,303,697.00;56,553,847,427  
15;1/06/2042;37,771,007,886  ;49,376,736,857 ;53,791,465;495,756;17,816,235,461 ; 143,233,199;76,189;99,599;108.5;917.9;0.00;105,161,677,439  
15;1/07/2042;20,687,545,428  ;24,622,338,891 ;28,493,866;300,083;6,671,859,530 ; 130,369,367;68,939;82,052;95.0;864.1;0.00;52,141,059,116  
15;1/08/2042;19,971,751,202  ;23,541,411,696 ;27,103,194;300,824;6,497,260,339 ; 121,828,638;66,39;78,256;90.1;868.6;13,199,787.00;50,173,001,286  
15;1/09/2042;37,929,230,043  ;47,088,217,379 ;54,268,023;498,431;15,812,091,270 ; 151,279,835;76,097;94,473;108.9;867.7;379,891,326.00;101,415,647,855  
15;1/10/2042;20,520,701,665  ;24,755,093,356 ;27,754,470;301,564;6,988,365,442 ; 132,112,762;68,048;82,089;92.0;891.9;0.00;52,424,480,381  
15;1/11/2042;30,825,726,223  ;40,850,434,168 ;54,239,564;477,481;15,254,235,718 ; 119,746,256;64,559;85,554;113.6;753.1;318,485,042.00;87,423,495,433  
15;1/12/2042;16,968,166,371  ;20,923,134,855 ;27,060,038;286,791;6,398,924,364 ; 102,236,025;59,166;72,956;94.4;773.2;0.00;44,419,941,434  
15;1/01/2043;31,800,786,173  ;42,326,801,591 ;53,915,449;481,037;15,786,675,493 ; 127,657,566;66,109;87,991;112.1;785.1;380,455,028.00;90,476,927,335  
15;1/02/2043;15,397,385,188  ;19,181,896,658 ;24,303,961;287,142;6,067,488,429 ; 101,025,317;53,623;66,803;84.6;789.2;13,296,832.00;40,785,804,828  
15;1/03/2043;17,242,257,565  ;21,447,963,495 ;26,300,377;289,439;6,614,520,165 ; 104,266,209;59,571;74,102;90.9;815.5;28,166,526.00;45,463,898,357  
15;1/04/2043;17,879,439,624  ;22,501,351,445 ;27,307,410;289,937;6,870,452,567 ; 108,276,128;61,667;77,608;94.2;824.0;15,134,368.00;47,402,391,673  
15;1/05/2043;32,810,608,830  ;43,964,992,029 ;53,314,562;483,256;16,511,142,716 ; 126,906,189;67,895;90,977;110.3;824.6;417,589,558.00;93,885,196,947  
15;1/06/2043;18,447,960,962  ;23,055,138,601 ;27,601,761;290,724;6,971,529,099 ; 114,343,261;63,455;79,302;94.9;835.3;15,194,536.00;48,632,202,633  
15;1/07/2043;18,351,779,411  ;22,819,796,739 ;27,142,776;292,313;6,990,178,314 ; 103,219,497;62,781;78,066;92.9;840.7;29,489,680.00;48,322,040,512  
15;1/08/2043;34,327,184,098  ;45,078,628,675 ;53,543,016;486,396;16,866,515,436 ; 131,489,361;70,575;92,679;110.1;841.9;413,945,220.00;96,871,956,408  
15;1/09/2043;19,147,178,721  ;23,896,470,134 ;27,586,817;293,788;7,286,643,132 ; 116,107,871;65,173;81,339;93.9;866.2;14,953,220.00;50,489,381,157  
15;1/10/2043;19,273,503,461  ;24,088,949,892 ;27,242,085;294,666;7,359,183,649 ; 111,402,221;65,408;81,75;92.5;884.3;12,246,667.00;50,872,970,777  
15;1/11/2043;29,009,865,790  ;34,851,534,444 ;54,287,260;465,071;12,612,368,868 ; 92,321,742;62,377;74,938;116.7;642.0;332,391,126.00;76,953,372,376  
15;1/12/2043;15,854,162,689  ;18,043,862,241 ;26,955,646;277,963;5,491,929,898 ; 86,542,442;57,037;64,915;97.0;669.4;0.00;39,503,853,598  
15;1/01/2044;14,402,756,363  ;16,388,149,584 ;23,998,336;278,29;5,192,181,385 ; 81,749,260;51,754;58,889;86.2;682.9;19,016,070.00;36,108,240,701  
15;1/02/2044;29,234,906,047  ;36,270,176,751 ;53,384,940;467,459;13,416,754,144 ; 106,479,120;62,54;77,59;114.2;679.4;322,185,820.00;79,404,495,206  
15;1/03/2044;15,377,877,408  ;18,103,593,718 ;25,493,291;279,781;5,642,343,596 ; 88,305,506;54,964;64,706;91.1;710.1;0.00;39,238,013,773  
15;1/04/2044;16,295,883,859  ;19,298,378,206 ;26,627,911;279,229;5,919,567,338 ; 96,769,618;58,36;69,113;95.4;724.7;20,468,773.00;41,658,103,228  
15;1/05/2044;29,227,929,898  ;37,196,531,205 ;52,194,663;470,917;13,978,567,437 ; 108,595,719;62,066;78,987;110.8;712.7;281,323,018.00;80,845,754,735  
15;1/06/2044;16,524,786,994  ;19,992,155,520 ;26,513,265;282,405;6,145,603,449 ; 100,040,122;58,514;70,792;93.9;754.0;0.00;42,789,511,911  
15;1/07/2044;16,846,233,074  ;20,368,948,023 ;26,479,154;283,28;6,254,825,192 ; 103,638,275;59,468;71,904;93.5;769.2;21,087,767.00;43,621,627,001  
15;1/08/2044;31,074,814,122  ;40,083,057,604 ;52,221,617;474,343;15,040,978,756 ; 120,792,353;65,511;84,502;110.1;767.6;317,184,899.00;86,689,674,586  
15;1/09/2044;16,798,931,549  ;20,330,202,234 ;26,665,265;284,661;6,251,550,132 ; 100,745,957;59,014;71,419;93.7;762.4;0.00;43,508,511,088  
15;1/10/2044;16,348,638,671  ;19,802,889,942 ;26,318,328;285,313;6,093,253,225 ; 103,755,892;57,301;69,408;92.2;752.4;21,928,307.00;42,397,197,232  
15;1/11/2044;30,045,547,384  ;30,211,111,752 ;53,133,710;443,103;10,139,925,529 ; 83,540,806;67,807;68,181;119.9;568.6;212,472,705.00;70,746,311,666  
15;1/12/2044;16,970,569,821  ;15,391,455,481 ;26,795,983;269,502;4,259,387,158 ; 74,413,731;62,97;57,111;99.4;574.4;0.00;36,723,012,432  
15;1/01/2045;15,094,144,012  ;13,982,915,658 ;24,203,739;271,774;4,013,789,800 ; 73,551,974;55,539;51,451;89.1;577.7;15,047,271.00;33,204,031,886  
15;1/02/2045;29,356,230,742  ;30,699,507,859 ;52,829,386;452,685;10,389,844,222 ; 92,488,311;64,849;67,816;116.7;581.1;150,040,821.00;70,741,527,390  
15;1/03/2045;16,565,361,829  ;15,964,911,044 ;26,690,015;273,091;4,539,692,466 ; 85,651,929;60,659;58,46;97.7;598.2;10,479,114.00;37,193,179,304  
15;1/04/2045;16,119,495,045  ;15,989,724,831 ;26,459,242;271,758;4,634,281,035 ; 75,815,003;59,316;58,838;97.4;604.3;18,739,190.00;36,864,904,960  
15;1/05/2045;28,383,614,788  ;31,254,059,623 ;51,594,132;455,301;11,020,594,956 ; 90,766,838;62,34;68,645;113.3;605.8;276,702,500.00;71,077,919,843  
15;1/06/2045;15,824,997,654  ;16,405,264,068 ;26,556,263;274,345;4,767,559,768 ; 83,840,225;57,683;59,798;96.8;617.8;12,178,373.00;37,120,788,892  
15;1/07/2045;15,902,276,102  ;16,617,115,696 ;26,620,521;273,637;4,846,325,389 ; 86,106,513;58,114;60,727;97.3;624.2;24,375,108.00;37,503,212,530  
15;1/08/2045;28,201,600,226  ;32,210,100,589 ;51,618,131;459,001;11,578,325,966 ; 92,155,247;61,441;70,174;112.5;624.0;311,789,765.00;72,446,181,278  
15;1/09/2045;15,931,253,307  ;17,089,764,058 ;26,833,896;277,479;5,037,526,503 ; 82,180,820;57,414;61,589;96.7;636.9;12,901,488.00;38,180,857,289  
15;1/10/2045;15,423,333,259  ;16,775,471,319 ;26,069,495;275,925;5,040,245,046 ; 79,916,330;55,897;60,797;94.5;643.5;24,753,826.00;37,370,182,633  
17;1/11/2045;30,696,451,566  ;35,044,612,619 ;37,410,011;288,646;9,150,193,626 ; 455,958,769;106,346;121,41;129.6;936.8;1,810,331.00;75,386,954,392  
17;1/12/2045;31,586,345,656  ;35,213,357,993 ;37,871,163;288,83;8,839,201,596 ; 477,844,941;109,36;121,917;131.1;929.8;3,346,072.00;76,158,488,590  
17;1/01/2046;30,484,109,348  ;34,120,052,799 ;36,865,001;290,044;8,723,652,370 ; 445,592,547;105,102;117,638;127.1;925.5;2,257,306.00;73,813,043,208  
17;1/02/2046;30,247,311,997  ;33,112,821,542 ;36,243,325;290,013;8,234,818,863 ; 466,856,851;104,296;114,177;125.0;913.6;77,210.00;72,098,639,314  
17;1/03/2046;31,559,625,036  ;34,902,594,115 ;36,935,212;291,066;8,848,452,064 ; 470,979,681;108,428;119,913;126.9;945.0;3,317,881.00;75,822,424,469  
17;1/04/2046;31,340,556,706  ;34,860,596,236 ;35,949,992;291,305;9,182,477,617 ; 498,148,317;107,587;119,67;123.4;969.7;4,244,992.00;75,922,493,516  
17;1/05/2046;31,267,912,022  ;34,898,695,048 ;36,129,541;292,173;9,209,041,679 ; 457,852,137;107,018;119,445;123.7;965.9;3,534,448.00;75,873,684,602  
17;1/06/2046;31,756,475,243  ;35,315,446,055 ;36,308,586;292,185;9,194,692,999 ; 499,774,669;108,686;120,867;124.3;972.6;48,077.00;76,803,268,465  
17;1/07/2046;30,819,063,226  ;33,426,026,320 ;36,169,315;293,265;8,593,490,393 ; 451,361,502;105,089;113,979;123.3;924.2;96,543.00;73,326,720,681  
17;1/08/2046;29,472,857,639  ;32,003,733,626 ;34,783,334;292,985;8,049,105,370 ; 455,003,451;100,595;109,233;118.7;920.1;10,008,984.00;70,025,996,257  
17;1/09/2046;30,478,332,606  ;33,269,813,003 ;36,229,661;294,537;8,293,597,098 ; 454,962,454;103,479;112,956;123.0;918.3;7,785,859.00;72,541,232,695  
17;1/10/2046;29,604,419,235  ;32,950,569,809 ;34,723,824;294,47;8,425,056,970 ; 488,724,988;100,535;111,898;117.9;948.9;264,333.00;71,504,267,129  
17;1/11/2046;23,609,829,509  ;25,161,311,899 ;36,509,964;282,768;6,288,491,265 ; 324,563,780;83,495;88,982;129.1;689.2;106,863.00;55,421,269,345  
17;1/12/2046;22,645,961,805  ;23,380,415,331 ;35,629,676;282,973;6,183,039,230 ; 341,264,658;80,029;82,624;125.9;656.2;0.00;52,586,757,109  
17;1/01/2047;22,650,823,637  ;25,075,986,450 ;35,466,982;284,034;6,348,278,896 ; 316,285,204;79,747;88,285;124.9;707.0;1,036,668.00;54,428,330,736  
17;1/02/2047;23,261,643,749  ;25,496,098,559 ;35,467,546;284,278;6,361,359,825 ; 360,146,053;81,827;89,687;124.8;718.9;5,101,458.00;55,520,273,827  
17;1/03/2047;23,806,731,666  ;26,406,173,707 ;36,406,389;285,161;6,729,085,581 ; 343,924,469;83,485;92,601;127.7;725.3;381,424.00;57,323,165,337  
17;1/04/2047;24,563,268,578  ;27,106,651,657 ;36,870,286;285,54;6,708,282,251 ; 374,282,267;86,024;94,931;129.1;735.2;4,521,605.00;58,794,344,004  
17;1/05/2047;25,025,912,230  ;27,701,869,625 ;37,430,313;286,015;6,972,990,601 ; 350,436,637;87,499;96,855;130.9;740.1;3,684,170.00;60,092,794,816  
17;1/06/2047;24,868,660,353  ;27,399,825,784 ;36,710,450;286,175;6,797,576,694 ; 366,305,281;86,9;95,745;128.3;746.4;5,280,427.00;59,474,828,685  
17;1/07/2047;25,759,241,802  ;28,179,302,330 ;37,773,672;286,723;7,041,414,269 ; 357,736,015;89,84;98,281;131.7;746.0;7,550,349.00;61,383,494,159  
17;1/08/2047;26,069,131,080  ;28,323,346,635 ;37,406,934;286,674;6,881,917,544 ; 382,937,808;90,937;98,8;130.5;757.2;5,179,062.00;61,700,396,362  
17;1/09/2047;28,963,849,647  ;32,001,765,927 ;38,208,195;287,683;7,970,410,608 ; 416,546,637;100,68;111,24;132.8;837.6;3,978,365.00;69,395,259,953  
17;1/10/2047;30,453,308,440  ;33,605,937,722 ;37,656,215;288,037;8,183,062,579 ; 455,144,838;105,727;116,672;130.7;892.4;2,357,461.00;72,737,978,716  
17;1/11/2047;30,308,817,257  ;32,921,108,462 ;63,971,433;276,184;5,810,178,160 ; 284,080,080;109,741;119,2;231.6;514.6;83,950.00;69,388,745,215  
17;1/12/2047;30,727,081,346  ;33,312,283,599 ;65,342,248;276,501;5,643,580,632 ; 302,029,945;111,128;120,478;236.3;509.8;6,981,794.00;70,057,808,418  
17;1/01/2048;28,585,610,881  ;31,183,891,034 ;58,073,407;277,623;5,711,765,272 ; 282,080,575;102,966;112,325;209.2;537.0;204,529.00;65,822,119,358  
17;1/02/2048;31,636,362,610  ;29,552,723,807 ;65,254,584;277,906;5,520,525,667 ; 292,389,377;113,838;106,341;234.8;452.9;6,085,306.00;67,073,840,125  
17;1/03/2048;27,511,493,074  ;29,880,417,410 ;48,799,363;280,232;5,913,715,653 ; 293,583,485;98,174;106,627;174.1;612.3;0.00;63,648,494,806  
17;1/04/2048;21,608,340,482  ;23,583,284,894 ;35,838,255;277,406;5,723,699,174 ; 317,594,695;77,894;85,014;129.2;658.0;6,816,035.00;51,276,014,637  
17;1/05/2048;21,910,187,893  ;24,460,317,349 ;36,787,775;281,832;6,141,113,661 ; 301,527,025;77,742;86,79;130.5;664.9;67,745.00;52,850,448,609  
17;1/06/2048;21,033,039,430  ;23,654,346,801 ;35,353,531;279,278;5,914,868,207 ; 319,452,752;75,312;84,698;126.6;669.1;3,727,554.00;50,961,228,360  
17;1/07/2048;22,554,028,335  ;25,256,308,353 ;37,075,467;281,872;6,278,587,174 ; 327,691,860;80,015;89,602;131.5;681.2;3,092,710.00;54,457,236,202  
17;1/08/2048;22,453,192,383  ;24,683,129,044 ;35,843,825;281,09;6,143,607,254 ; 339,021,001;79,879;87,812;127.5;688.6;3,790,598.00;53,659,033,703  
17;1/09/2048;22,947,511,860  ;25,333,227,701 ;36,640,674;282,041;6,299,821,957 ; 319,891,767;81,362;89,821;129.9;691.4;2,842,397.00;54,940,390,403  
17;1/10/2048;22,737,511,552  ;24,548,280,793 ;35,711,693;281,89;6,093,588,523 ; 339,478,702;80,661;87,085;126.7;687.4;3,777,540.00;53,758,799,254  
17;1/11/2048;31,717,132,360  ;30,524,463,847 ;74,546,573;270,681;5,360,717,975 ; 259,427,469;117,175;112,769;275.4;409.5;18,369.00;67,936,807,904  
17;1/12/2048;32,150,079,740  ;30,901,423,579 ;76,403,331;271,031;5,242,531,575 ; 284,691,569;118,621;114,014;281.9;404.5;3,460,666.00;68,659,094,814  
17;1/01/2049;31,111,134,978  ;30,240,318,114 ;73,445,290;271,734;5,258,290,173 ; 253,143,753;114,491;111,286;270.3;411.7;26,385.00;66,936,856,888  
17;1/02/2049;23,363,404,179  ;25,501,973,123 ;46,787,468;272,125;5,089,887,320 ; 278,155,469;85,855;93,714;171.9;545.1;6,421,889.00;54,287,081,861  
17;1/03/2049;33,498,263,499  ;32,465,074,782 ;77,519,860;272,789;5,433,204,416 ; 283,615,494;122,799;119,012;284.2;418.8;113,152.00;71,758,306,507  
17;1/04/2049;31,904,733,461  ;31,041,607,270 ;72,220,274;273,174;5,302,599,258 ; 292,116,355;116,793;113,633;264.4;429.8;5,345,029.00;68,619,125,942  
17;1/05/2049;28,767,945,485  ;27,695,443,694 ;63,697,211;273,454;5,556,783,961 ; 266,643,075;105,202;101,28;232.9;434.8;199,621.00;62,351,193,652  
17;1/06/2049;29,807,671,362  ;32,329,236,399 ;65,687,456;273,862;5,502,983,286 ; 291,228,185;108,842;118,049;239.9;492.2;6,463,881.00;68,003,772,055  
17;1/07/2049;30,502,117,849  ;29,158,430,188 ;66,376,350;274,199;5,594,579,168 ; 279,130,993;111,241;106,34;242.1;439.3;39,296.00;65,601,166,307  
17;1/08/2049;30,366,624,652  ;28,565,137,387 ;65,756,210;274,276;5,438,723,644 ; 299,383,149;110,716;104,147;239.7;434.4;8,622,101.00;64,744,736,957  
17;1/09/2049;31,129,284,963  ;33,618,338,409 ;66,991,760;274,845;5,635,656,016 ; 260,878,040;113,261;122,317;243.7;501.8;126,118.00;70,711,786,476  
17;1/10/2049;31,053,292,582  ;33,417,236,499 ;66,248,419;275,408;5,446,894,064 ; 304,207,570;112,754;121,337;240.5;504.4;7,785,285.00;70,296,174,664  
